VM Name,Cores,Memory,RequiresSSD
VM-1247,1,6,N
VM-1248,2,16,N
VM-1249,2,16,N
VM-1250,2,8,N
VM-1251,1,6,N
VM-1252,1,8,N
VM-1253,3,16,N
VM-1254,2,6,N
VM-1255,2,4,N
VM-1256,1,8,N
VM-1257,2,8,N
VM-1258,1,8,N
VM-1259,1,4,N
VM-1260,2,4,N
VM-1261,2,8,N
VM-1262,4,12,N
VM-1263,2,8,N
VM-1264,4,16,N
VM-1265,4,16,N
VM-1266,1,8,N
VM-1267,4,32,N
VM-1268,2,16,N
VM-1269,2,8,N
VM-1270,2,8,N
VM-1271,1,8,N
VM-1272,2,8,N
VM-1273,2,4,N
VM-1274,4,32,N
VM-1275,1,2,N
VM-1276,1,7,N
VM-1277,2,7,N
VM-1278,1,4,N
VM-1279,1,16,N
VM-1280,2,12,N
VM-1281,2,8,N
VM-1282,2,8,N
VM-1283,2,24,N
VM-1284,2,6,N
VM-1285,1,2,N
VM-1286,1,8,N
VM-1287,1,2,N
VM-1288,2,16,N
VM-1289,2,4,N
VM-1290,1,6,N
VM-1291,1,2,N
VM-1292,2,4,N
VM-1293,1,2,N
VM-1294,2,8,N
VM-1295,4,8,N
VM-1296,1,6,N
VM-1297,1,2,N
VM-1298,1,6,N
VM-1299,1,2,N
VM-1300,8,64,N
VM-1301,2,8,N
VM-1302,1,6,N
VM-1303,2,4,N
VM-1304,1,7,N
VM-1305,2,4,N
VM-1306,2,8,N
VM-1307,2,8,N
VM-1308,2,10,N
VM-1309,2,8,N
VM-1310,1,6,N
VM-1311,4,12,N
VM-1312,8,64,N
VM-1313,4,12,N
VM-1314,2,16,N
VM-1315,4,12,N
VM-1316,2,8,N
VM-1317,4,12,N
VM-1318,2,8,N
VM-1319,2,8,N
VM-1320,1,6,N
VM-1321,1,1,N
VM-1322,1,4,N
VM-1323,4,8,N
VM-1324,2,16,N
VM-1325,1,4,N
VM-1326,2,8,N
VM-1327,2,4,N
VM-1328,2,8,N
VM-1329,2,4,N
VM-1330,2,2,N
VM-1331,2,6,N
VM-1332,2,20,N
VM-1333,2,4,N
VM-1334,1,14,N
VM-1335,2,4,N
VM-1336,1,4,N
VM-1337,1,4,N
VM-1338,4,16,N
VM-1339,4,16,N
VM-1340,4,16,N
VM-1341,2,8,N
VM-1342,2,4,N
VM-1343,1,9,N
VM-1344,1,8,N
VM-1345,2,8,N
VM-1346,1,8,N
VM-1347,1,2,N
VM-1348,1,8,N
VM-1349,1,2,N
VM-1350,1,4,N
VM-1351,1,6,N
VM-1352,2,6,N
VM-1353,4,16,N
VM-1354,2,2,N
VM-1355,1,4,N
VM-1356,2,16,N
VM-1357,1,4,N
VM-1358,2,6,N
VM-1359,1,4,N
VM-1360,1,6,N
VM-1361,2,4,N
VM-1362,4,8,N
VM-1363,1,2,N
VM-1364,4,8,N
VM-1365,4,8,N
VM-1366,16,192,N
VM-1367,1,4,N
VM-1368,1,6,N
VM-1369,1,4,N
VM-1370,1,2,N
VM-1371,1,4,N
VM-1372,1,12,N
VM-1373,1,4,N
VM-1374,2,8,N
VM-1375,1,8,N
VM-1376,2,8,N
VM-1377,2,8,N
VM-1378,1,6,N
VM-1379,2,16,N
VM-1380,1,14,N
VM-1381,2,8,N
VM-1382,2,16,N
VM-1383,4,8,N
VM-1384,1,8,N
VM-1385,1,2,N
VM-1386,2,6,N
VM-1387,1,4,N
VM-1388,4,8,N
VM-1389,1,2,N
VM-1390,1,2,N
VM-1391,2,2,N
VM-1392,4,8,N
VM-1393,1,2,N
VM-1394,4,16,N
VM-1395,1,2,N
VM-1396,1,2,N
VM-1397,2,4,N
VM-1398,1,10,N
VM-1399,1,2,N
VM-1400,4,8,N
VM-1401,1,4,N
VM-1402,8,48,N
VM-1403,1,8,N
VM-1404,1,2,N
VM-1405,2,4,N
VM-1406,8,60,N
VM-1407,1,4,N
VM-1408,1,2,N
VM-1409,1,2,N
VM-1410,4,16,N
VM-1411,4,32,N
VM-1412,2,4,N
VM-1413,4,16,N
VM-1414,2,8,N
VM-1415,2,12,N
VM-1416,4,8,N
VM-1417,2,4,N
VM-1418,2,8,N
VM-1419,4,8,N
VM-1420,2,16,N
VM-1421,4,8,N
VM-1422,2,12,N
VM-1423,2,4,N
VM-1424,1,6,N
VM-1425,2,4,N
VM-1426,1,4,N
VM-1427,2,4,N
VM-1428,2,8,N
VM-1429,2,4,N
VM-1430,1,2,N
VM-1431,2,4,N
VM-1432,2,8,N
VM-1433,2,4,N
VM-1434,8,128,N
VM-1435,2,4,N
VM-1436,2,8,N
VM-1437,2,4,N
VM-1438,2,2,N
VM-1439,2,4,N
VM-1440,2,16,N
VM-1441,4,28,N
VM-1442,4,7,N
VM-1443,2,16,N
VM-1444,2,6,N
VM-1445,2,8,N
VM-1446,4,8,N
VM-1447,4,8,N
VM-1448,1,2,N
VM-1449,4,8,N
VM-1450,4,8,N
VM-1451,1,4,N
VM-1452,4,8,N
VM-1453,2,24,N
VM-1454,2,4,N
VM-1455,4,8,N
VM-1456,1,6,N
VM-1457,2,8,N
VM-1458,2,16,N
VM-1459,4,8,N
VM-1460,2,8,N
VM-1461,2,8,N
VM-1462,4,8,N
VM-1463,2,16,N
VM-1464,2,6,N
VM-1465,4,8,N
VM-1466,1,6,N
VM-1467,4,16,N
VM-1468,4,8,N
VM-1469,2,8,N
VM-1470,1,4,N
VM-1471,1,4,N
VM-1472,1,2,N
VM-1473,2,4,N
VM-1474,1,2,N
VM-1475,1,2,N
VM-1476,1,2,N
VM-1477,8,64,N
VM-1478,1,2,N
VM-1479,1,2,N
VM-1480,2,4,N
VM-1481,2,8,N
VM-1482,2,4,N
VM-1483,2,16,N
VM-1484,2,4,N
VM-1485,4,8,N
VM-1486,2,4,N
VM-1487,8,64,N
VM-1488,2,4,N
VM-1489,2,4,N
VM-1490,2,8,N
VM-1491,2,4,N
VM-1492,1,2,N
VM-1493,2,4,N
VM-1494,1,8,N
VM-1495,2,4,N
VM-1496,2,16,N
VM-1497,2,4,N
VM-1498,6,16,N
VM-1499,2,4,N
VM-1500,4,32,N
VM-1501,2,16,N
VM-1502,2,16,N
VM-1503,2,8,N
VM-1504,4,4,N
VM-1505,6,8,N
VM-1506,2,1,N
VM-1507,4,28,N
VM-1508,2,8,N
VM-1509,2,8,N
VM-1510,1,12,N
VM-1511,8,32,N
VM-1512,6,16,N
VM-1513,8,32,N
VM-1514,2,16,N
VM-1515,1,2,N
VM-1516,2,8,N
VM-1517,2,8,N
VM-1518,2,2,N
VM-1519,2,8,N
VM-1520,2,16,N
VM-1521,2,8,N
VM-1522,2,32,N
VM-1523,2,8,N
VM-1524,4,16,N
VM-1525,2,8,N
VM-1526,2,4,N
VM-1527,2,8,N
VM-1528,2,8,N
VM-1529,2,8,N
VM-1530,2,8,N
VM-1531,2,6,N
VM-1532,2,8,N
VM-1533,8,64,N
VM-1534,2,8,N
VM-1535,1,6,N
VM-1536,2,8,N
VM-1537,1,8,N
VM-1538,2,8,N
VM-1539,2,8,N
VM-1540,2,8,N
VM-1541,2,8,N
VM-1542,1,8,N
VM-1543,2,8,N
VM-1544,2,8,N
VM-1545,2,8,N
VM-1546,1,2,N
VM-1547,2,8,N
VM-1548,2,4,N
VM-1549,2,8,N
VM-1550,2,8,N
VM-1551,2,32,N
VM-1552,2,4,N
VM-1553,2,8,N
VM-1554,2,6,N
VM-1555,2,16,N
VM-1556,2,12,N
VM-1557,2,16,N
VM-1558,1,6,N
VM-1559,2,8,N
VM-1560,1,4,N
VM-1561,2,16,N
VM-1562,2,4,N
VM-1563,2,16,N
VM-1564,2,8,N
VM-1565,8,14,N
VM-1566,1,12,N
VM-1567,2,8,N
VM-1568,2,16,N
VM-1569,4,16,N
VM-1570,4,16,N
VM-1571,1,2,N
VM-1572,8,64,N
VM-1573,12,256,N
VM-1574,1,2,N
VM-1575,1,8,N
VM-1576,1,2,N
VM-1577,2,46,N
VM-1578,1,2,N
VM-1579,8,60,N
VM-1580,4,16,N
VM-1581,2,6,N
VM-1582,4,16,N
VM-1583,1,2,N
VM-1584,4,16,N
VM-1585,2,4,N
VM-1586,1,2,N
VM-1587,2,16,N
VM-1588,16,32,N
VM-1589,2,16,N
VM-1590,8,16,N
VM-1591,1,4,N
VM-1592,8,16,N
VM-1593,4,16,N
VM-1594,2,4,N
VM-1595,4,8,N
VM-1596,2,4,N
VM-1597,4,10,N
VM-1598,12,256,N
VM-1599,1,14,N
VM-1600,12,256,N
VM-1601,8,18,N
VM-1602,12,256,N
VM-1603,1,2,N
VM-1604,8,64,N
VM-1605,2,16,N
VM-1606,4,8,N
VM-1607,2,8,N
VM-1608,4,16,N
VM-1609,1,6,N
VM-1610,4,16,N
VM-1611,1,6,N
VM-1612,1,2,N
VM-1613,1,4,N
VM-1614,1,2,N
VM-1615,1,2,N
VM-1616,8,64,N
VM-1617,4,16,N
VM-1618,4,14,N
VM-1619,4,16,N
VM-1620,8,64,N
VM-1621,2,8,N
VM-1622,4,16,N
VM-1623,4,16,N
VM-1624,4,16,N
VM-1625,1,2,N
VM-1626,4,16,N
VM-1627,1,14,N
VM-1628,4,16,N
VM-1629,3,16,N
VM-1630,8,16,N
VM-1631,2,8,N
VM-1632,8,16,N
VM-1633,4,16,N
VM-1634,8,16,N
VM-1635,2,8,N
VM-1636,2,4,N
VM-1637,2,16,N
VM-1638,2,4,N
VM-1639,2,8,N
VM-1640,1,2,N
VM-1641,1,9,N
VM-1642,12,256,N
VM-1643,1,2,N
VM-1644,12,256,N
VM-1645,8,64,N
VM-1646,8,64,N
VM-1647,1,2,N
VM-1648,8,64,N
VM-1649,2,16,N
VM-1650,8,64,N
VM-1651,1,8,N
VM-1652,4,16,N
VM-1653,2,8,N
VM-1654,4,16,N
VM-1655,2,6,N
VM-1656,1,2,N
VM-1657,2,16,N
VM-1658,4,16,N
VM-1659,4,16,N
VM-1660,1,2,N
VM-1661,1,16,N
VM-1662,2,16,N
VM-1663,4,16,N
VM-1664,4,16,N
VM-1665,1,6,N
VM-1666,8,128,N
VM-1667,4,8,N
VM-1668,1,2,N
VM-1669,2,12,N
VM-1670,2,4,N
VM-1671,2,16,N
VM-1672,8,64,N
VM-1673,2,16,N
VM-1674,4,8,N
VM-1675,2,8,N
VM-1676,4,8,N
VM-1677,2,8,N
VM-1678,16,128,N
VM-1679,2,8,N
VM-1680,1,2,N
VM-1681,4,32,N
VM-1682,8,64,N
VM-1683,2,8,N
VM-1684,4,16,N
VM-1685,2,16,N
VM-1686,16,128,N
VM-1687,1,2,N
VM-1688,4,8,N
VM-1689,2,4,N
VM-1690,2,16,N
VM-1691,8,64,N
VM-1692,2,6,N
VM-1693,4,8,N
VM-1694,2,6,N
VM-1695,4,8,N
VM-1696,16,128,N
VM-1697,1,4,N
VM-1698,4,8,N
VM-1699,1,8,N
VM-1700,16,128,N
VM-1701,4,16,N
VM-1702,2,4,N
VM-1703,2,16,N
VM-1704,1,2,N
VM-1705,1,2,N
VM-1706,8,64,N
VM-1707,1,2,N
VM-1708,1,2,N
VM-1709,2,16,N
VM-1710,16,128,N
VM-1711,2,8,N
VM-1712,1,2,N
VM-1713,4,16,N
VM-1714,1,8,N
VM-1715,2,4,N
VM-1716,1,2,N
VM-1717,4,64,N
VM-1718,1,4,N
VM-1719,4,28,N
VM-1720,4,28,N
VM-1721,1,4,N
VM-1722,8,16,N
VM-1723,1,4,N
VM-1724,8,16,N
VM-1725,2,8,N
VM-1726,8,16,N
VM-1727,2,8,N
VM-1728,8,16,N
VM-1729,4,16,N
VM-1730,16,64,N
VM-1731,1,7,N
VM-1732,16,64,N
VM-1733,2,8,N
VM-1734,16,64,N
VM-1735,16,64,N
VM-1736,2,8,N
VM-1737,16,64,N
VM-1738,4,8,N
VM-1739,8,16,N
VM-1740,1,6,N
VM-1741,2,8,N
VM-1742,6,16,N
VM-1743,4,8,N
VM-1744,1,4,N
VM-1745,4,8,N
VM-1746,1,4,N
VM-1747,4,8,N
VM-1748,1,7,N
VM-1749,8,16,N
VM-1750,1,6,N
VM-1751,8,64,N
VM-1752,1,4,N
VM-1753,16,128,N
VM-1754,1,6,N
VM-1755,16,128,N
VM-1756,1,6,N
VM-1757,2,8,N
VM-1758,4,40,N
VM-1759,4,8,N
VM-1760,6,32,N
VM-1761,1,4,N
VM-1762,1,4,N
VM-1763,8,11,N
VM-1764,2,8,N
VM-1765,8,16,N
VM-1766,1,8,N
VM-1767,4,9,N
VM-1768,2,4,N
VM-1769,14,128,N
VM-1770,2,16,N
VM-1771,12,128,N
VM-1772,1,12,N
VM-1773,16,128,N
VM-1774,1,6,N
VM-1775,2,2,N
VM-1776,2,16,N
VM-1777,2,4,N
VM-1778,2,8,N
VM-1779,1,4,N
VM-1780,4,4,N
VM-1781,2,4,N
VM-1782,2,4,N
VM-1783,2,6,N
VM-1784,2,4,N
VM-1785,2,8,N
VM-1786,2,2,N
VM-1787,2,4,N
VM-1788,2,4,N
VM-1789,1,4,N
VM-1790,1,2,N
VM-1791,2,16,N
VM-1792,2,2,N
VM-1793,2,4,N
VM-1794,1,2,N
VM-1795,4,16,N
VM-1796,1,2,N
VM-1797,4,8,N
VM-1798,1,2,N
VM-1799,1,6,N
VM-1800,4,8,N
VM-1801,4,16,N
VM-1802,1,8,N
VM-1803,2,16,N
VM-1804,1,8,N
VM-1805,4,8,N
VM-1806,1,8,N
VM-1807,1,2,N
VM-1808,2,4,N
VM-1809,1,2,N
VM-1810,4,32,N
VM-1811,2,8,N
VM-1812,8,32,N
VM-1813,1,8,N
VM-1814,8,32,N
VM-1815,1,2,N
VM-1816,2,2,N
VM-1817,4,8,N
VM-1818,2,2,N
VM-1819,1,2,N
VM-1820,2,8,N
VM-1821,2,16,N
VM-1822,2,2,N
VM-1823,2,16,N
VM-1824,2,8,N
VM-1825,1,2,N
VM-1826,1,2,N
VM-1827,6,26,N
VM-1828,2,8,N
VM-1829,2,8,N
VM-1830,1,2,N
VM-1831,1,6,N
VM-1832,1,4,N
VM-1833,2,16,N
VM-1834,1,2,N
VM-1835,4,16,N
VM-1836,4,16,N
VM-1837,1,2,N
VM-1838,2,8,N
VM-1839,1,2,N
VM-1840,2,8,N
VM-1841,2,12,N
VM-1842,2,8,N
VM-1843,2,16,N
VM-1844,4,8,N
VM-1845,2,16,N
VM-1846,3,6,N
VM-1847,2,16,N
VM-1848,4,8,N
VM-1849,2,16,N
VM-1850,1,2,N
VM-1851,2,16,N
VM-1852,1,8,N
VM-1853,2,8,N
VM-1854,1,2,N
VM-1855,2,4,N
VM-1856,2,4,N
VM-1857,1,10,N
VM-1858,2,4,N
VM-1859,1,2,N
VM-1860,4,32,N
VM-1861,1,4,N
VM-1862,2,8,N
VM-1863,2,8,N
VM-1864,2,4,N
VM-1865,4,28,N
VM-1866,2,8,N
VM-1867,8,64,N
VM-1868,2,14,N
VM-1869,4,16,N
VM-1870,6,6,N
VM-1871,4,16,N
VM-1872,2,8,N
VM-1873,2,8,N
VM-1874,2,16,N
VM-1875,2,16,N
VM-1876,2,16,N
VM-1877,8,64,N
VM-1878,2,16,N
VM-1879,2,16,N
VM-1880,2,16,N
VM-1881,2,16,N
VM-1882,2,16,N
VM-1883,1,4,N
VM-1884,4,16,N
VM-1885,6,32,N
VM-1886,2,8,N
VM-1887,1,4,N
VM-1888,2,8,N
VM-1889,16,32,N
VM-1890,1,4,N
VM-1891,1,2,N
VM-1892,16,64,N
VM-1893,1,2,N
VM-1894,16,64,N
VM-1895,1,4,N
VM-1896,16,64,N
VM-1897,1,14,N
VM-1898,4,16,N
VM-1899,1,2,N
VM-1900,4,16,N
VM-1901,2,8,N
VM-1902,4,2,N
VM-1903,2,2,N
VM-1904,4,2,N
VM-1905,4,12,N
VM-1906,1,2,N
VM-1907,1,4,N
VM-1908,2,2,N
VM-1909,4,16,N
VM-1910,1,2,N
VM-1911,1,2,N
VM-1912,1,8,N
VM-1913,16,24,N
VM-1914,1,6,N
VM-1915,1,2,N
VM-1916,2,2,N
VM-1917,1,1,N
VM-1918,1,8,N
VM-1919,1,1,N
VM-1920,8,12,N
VM-1921,1,2,N
VM-1922,1,7,N
VM-1923,4,8,N
VM-1924,2,10,N
VM-1925,4,8,N
VM-1926,4,10,N
VM-1927,2,8,N
VM-1928,4,16,N
VM-1929,8,32,N
VM-1930,2,16,N
VM-1931,2,8,N
VM-1932,1,4,N
VM-1933,2,16,N
VM-1934,1,8,N
VM-1935,4,16,N
VM-1936,2,8,N
VM-1937,2,16,N
VM-1938,4,32,N
VM-1939,32,64,N
VM-1940,1,2,N
VM-1941,2,8,N
VM-1942,1,6,N
VM-1943,8,12,N
VM-1944,2,4,N
VM-1945,2,4,N
VM-1946,1,8,N
VM-1947,1,2,N
VM-1948,4,16,N
VM-1949,4,64,N
VM-1950,4,4,N
VM-1951,2,16,N
VM-1952,4,16,N
VM-1953,4,16,N
VM-1954,2,4,N
VM-1955,2,8,N
VM-1956,4,16,N
VM-1957,2,6,N
VM-1958,4,16,N
VM-1959,1,2,N
VM-1960,4,16,N
VM-1961,1,4,N
VM-1962,4,16,N
VM-1963,2,16,N
VM-1964,4,16,N
VM-1965,2,8,N
VM-1966,4,16,N
VM-1967,1,13,N
VM-1968,8,64,N
VM-1969,2,16,N
VM-1970,4,16,N
VM-1971,4,32,N
VM-1972,1,5,N
VM-1973,2,20,N
VM-1974,4,32,N
VM-1975,2,8,N
VM-1976,1,8,N
VM-1977,2,8,N
VM-1978,1,4,N
VM-1979,1,6,N
VM-1980,1,6,N
VM-1981,12,256,N
VM-1982,4,8,N
VM-1983,2,8,N
VM-1984,2,8,N
VM-1985,2,6,N
VM-1986,1,2,N
VM-1987,1,2,N
VM-1988,4,16,N
VM-1989,2,8,N
VM-1990,4,16,N
VM-1991,2,8,N
VM-1992,4,16,N
VM-1993,1,2,N
VM-1994,1,6,N
VM-1995,1,10,N
VM-1996,4,16,N
VM-1997,2,16,N
VM-1998,1,4,N
VM-1999,1,2,N
VM-2000,1,4,N
VM-2001,8,64,N
VM-2002,4,16,N
VM-2003,1,2,N
VM-2004,1,4,N
VM-2005,4,8,N
VM-2006,2,2,N
VM-2007,4,32,N
VM-2008,2,8,N
VM-2009,8,64,N
VM-2010,1,2,N
VM-2011,1,6,N
VM-2012,1,2,N
VM-2013,1,6,N
VM-2014,4,32,N
VM-2015,2,8,N
VM-2016,4,32,N
VM-2017,4,12,N
VM-2018,1,4,N
VM-2019,1,2,N
VM-2020,1,8,N
VM-2021,2,8,N
VM-2022,2,8,N
VM-2023,16,192,N
VM-2024,2,16,N
VM-2025,2,22,N
VM-2026,1,2,N
VM-2027,1,4,N
VM-2028,1,2,N
VM-2029,2,16,N
VM-2030,2,8,N
VM-2031,2,4,N
VM-2032,1,8,N
VM-2033,2,8,N
VM-2034,4,32,N
VM-2035,2,8,N
VM-2036,2,16,N
VM-2037,2,16,N
VM-2038,2,16,N
VM-2039,2,4,N
VM-2040,2,8,N
VM-2041,1,2,N
VM-2042,2,4,N
VM-2043,4,16,N
VM-2044,1,6,N
VM-2045,4,28,N
VM-2046,2,4,N
VM-2047,1,6,N
VM-2048,1,6,N
VM-2049,4,16,N
VM-2050,1,10,N
VM-2051,2,16,N
VM-2052,2,8,N
VM-2053,2,16,N
VM-2054,1,6,N
VM-2055,1,4,N
VM-2056,1,6,N
VM-2057,2,2,N
VM-2058,1,7,N
VM-2059,4,8,N
VM-2060,4,16,N
VM-2061,2,10,N
VM-2062,1,2,N
VM-2063,4,16,N
VM-2064,4,32,N
VM-2065,4,28,N
VM-2066,1,4,N
VM-2067,2,20,N
VM-2068,1,2,N
VM-2069,6,16,N
VM-2070,4,8,N
VM-2071,1,2,N
VM-2072,6,12,N
VM-2073,1,4,N
VM-2074,1,2,N
VM-2075,4,28,N
VM-2076,4,8,N
VM-2077,4,8,N
VM-2078,1,2,N
VM-2079,1,4,N
VM-2080,2,4,N
VM-2081,1,14,N
VM-2082,6,12,N
VM-2083,4,8,N
VM-2084,1,8,N
VM-2085,2,4,N
VM-2086,1,2,N
VM-2087,1,4,N
VM-2088,2,3,N
VM-2089,1,10,N
VM-2090,2,8,N
VM-2091,2,8,N
VM-2092,2,16,N
VM-2093,1,4,N
VM-2094,4,8,N
VM-2095,2,32,N
VM-2096,1,4,N
VM-2097,1,4,N
VM-2098,1,2,N
VM-2099,8,16,N
VM-2100,2,16,N
VM-2101,2,16,N
VM-2102,2,4,N
VM-2103,1,6,N
VM-2104,2,4,N
VM-2105,2,4,N
VM-2106,1,2,N
VM-2107,1,6,N
VM-2108,2,8,N
VM-2109,1,4,N
VM-2110,2,16,N
VM-2111,2,8,N
VM-2112,4,32,N
VM-2113,2,8,N
VM-2114,1,3,N
VM-2115,4,16,N
VM-2116,2,4,N
VM-2117,1,14,N
VM-2118,2,8,N
VM-2119,2,8,N
VM-2120,4,24,N
VM-2121,1,6,N
VM-2122,4,20,N
VM-2123,2,8,N
VM-2124,4,8,N
VM-2125,4,16,N
VM-2126,4,32,N
VM-2127,2,4,N
VM-2128,8,24,N
VM-2129,1,2,N
VM-2130,4,16,N
VM-2131,2,8,N
VM-2132,4,16,N
VM-2133,2,9,N
VM-2134,1,3,N
VM-2135,1,6,N
VM-2136,4,16,N
VM-2137,1,8,N
VM-2138,2,4,N
VM-2139,4,28,N
VM-2140,2,16,N
VM-2141,4,16,N
VM-2142,1,4,N
VM-2143,4,6,N
VM-2144,2,8,N
VM-2145,1,4,N
VM-2146,2,8,N
VM-2147,2,8,N
VM-2148,2,16,N
VM-2149,2,12,N
VM-2150,1,6,N
VM-2151,1,4,N
VM-2152,2,8,N
VM-2153,2,16,N
VM-2154,2,8,N
VM-2155,2,8,N
VM-2156,1,2,N
VM-2157,1,4,N
VM-2158,1,2,N
VM-2159,4,16,N
VM-2160,2,4,N
VM-2161,4,6,N
VM-2162,2,8,N
VM-2163,4,10,N
VM-2164,2,8,N
VM-2165,1,2,N
VM-2166,2,32,N
VM-2167,2,8,N
VM-2168,4,4,N
VM-2169,3,14,N
VM-2170,4,16,N
VM-2171,2,16,N
VM-2172,2,8,N
VM-2173,2,8,N
VM-2174,1,8,N
VM-2175,4,28,N
VM-2176,2,8,N
VM-2177,4,8,N
VM-2178,2,8,N
VM-2179,8,28,N
VM-2180,2,8,N
VM-2181,4,16,N
VM-2182,2,16,N
VM-2183,4,8,N
VM-2184,4,8,N
VM-2185,2,6,N
VM-2186,2,24,N
VM-2187,1,2,N
VM-2188,1,6,N
VM-2189,4,7,N
VM-2190,2,48,N
VM-2191,2,16,N
VM-2192,2,4,N
VM-2193,4,28,N
VM-2194,1,6,N
VM-2195,4,12,N
VM-2196,2,8,N
VM-2197,2,16,N
VM-2198,4,10,N
VM-2199,2,4,N
VM-2200,4,10,N
VM-2201,2,2,N
VM-2202,1,2,N
VM-2203,4,16,N
VM-2204,1,2,N
VM-2205,2,4,N
VM-2206,5,6,N
VM-2207,6,16,N
VM-2208,2,4,N
VM-2209,4,16,N
VM-2210,5,6,N
VM-2211,2,8,N
VM-2212,5,16,N
VM-2213,4,64,N
VM-2214,4,16,N
VM-2215,2,4,N
VM-2216,2,4,N
VM-2217,1,4,N
VM-2218,2,16,N
VM-2219,4,8,N
VM-2220,1,2,N
VM-2221,1,10,N
VM-2222,1,6,N
VM-2223,3,20,N
VM-2224,2,6,N
VM-2225,1,4,N
VM-2226,1,6,N
VM-2227,2,48,N
VM-2228,4,8,N
VM-2229,4,16,N
VM-2230,2,16,N
VM-2231,4,16,N
VM-2232,4,6,N
VM-2233,4,16,N
VM-2234,4,8,N
VM-2235,4,16,N
VM-2236,4,8,N
VM-2237,4,16,N
VM-2238,1,3,N
VM-2239,4,32,N
VM-2240,2,8,N
VM-2241,4,32,N
VM-2242,2,20,N
VM-2243,4,32,N
VM-2244,2,32,N
VM-2245,4,32,N
VM-2246,1,6,N
VM-2247,2,16,N
VM-2248,2,4,N
VM-2249,1,4,N
VM-2250,1,4,N
VM-2251,2,44,N
VM-2252,4,32,N
VM-2253,4,6,N
VM-2254,4,32,N
VM-2255,4,32,N
VM-2256,4,32,N
VM-2257,4,32,N
VM-2258,4,16,N
VM-2259,4,32,N
VM-2260,2,4,N
VM-2261,2,4,N
VM-2262,1,6,N
VM-2263,2,4,N
VM-2264,1,6,N
VM-2265,2,4,N
VM-2266,2,4,N
VM-2267,2,8,N
VM-2268,1,2,N
VM-2269,2,8,N
VM-2270,1,2,N
VM-2271,4,16,N
VM-2272,2,8,N
VM-2273,1,6,N
VM-2274,1,2,N
VM-2275,4,64,N
VM-2276,2,8,N
VM-2277,1,2,N
VM-2278,1,2,N
VM-2279,2,10,N
VM-2280,4,16,N
VM-2281,2,8,N
VM-2282,4,12,N
VM-2283,1,6,N
VM-2284,2,8,N
VM-2285,2,8,N
VM-2286,2,8,N
VM-2287,1,8,N
VM-2288,4,8,N
VM-2289,2,16,N
VM-2290,1,1,N
VM-2291,1,4,N
VM-2292,1,1,N
VM-2293,8,32,N
VM-2294,1,2,N
VM-2295,2,8,N
VM-2296,4,10,N
VM-2297,4,4,N
VM-2298,2,16,N
VM-2299,4,16,N
VM-2300,1,8,N
VM-2301,4,9,N
VM-2302,2,4,N
VM-2303,2,16,N
VM-2304,4,6,N
VM-2305,4,6,N
VM-2306,4,6,N
VM-2307,2,8,N
VM-2308,4,8,N
VM-2309,4,10,N
VM-2310,1,4,N
VM-2311,4,32,N
VM-2312,2,12,N
VM-2313,2,8,N
VM-2314,2,8,N
VM-2315,1,8,N
VM-2316,6,32,N
VM-2317,4,16,N
VM-2318,4,16,N
VM-2319,2,8,N
VM-2320,2,8,N
VM-2321,2,8,N
VM-2322,2,8,N
VM-2323,4,32,N
VM-2324,4,7,N
VM-2325,2,8,N
VM-2326,4,7,N
VM-2327,2,8,N
VM-2328,4,8,N
VM-2329,2,8,N
VM-2330,4,16,N
VM-2331,2,8,N
VM-2332,8,16,N
VM-2333,4,16,N
VM-2334,2,10,N
VM-2335,4,16,N
VM-2336,4,7,N
VM-2337,4,16,N
VM-2338,2,4,N
VM-2339,2,8,N
VM-2340,8,56,N
VM-2341,2,8,N
VM-2342,2,4,N
VM-2343,2,8,N
VM-2344,2,8,N
VM-2345,2,8,N
VM-2346,4,8,N
VM-2347,2,8,N
VM-2348,8,56,N
VM-2349,2,16,N
VM-2350,8,56,N
VM-2351,2,8,N
VM-2352,4,32,N
VM-2353,2,8,N
VM-2354,2,8,N
VM-2355,2,8,N
VM-2356,2,8,N
VM-2357,2,8,N
VM-2358,4,8,N
VM-2359,2,8,N
VM-2360,8,64,N
VM-2361,2,8,N
VM-2362,4,8,N
VM-2363,2,8,N
VM-2364,8,64,N
VM-2365,2,8,N
VM-2366,4,8,N
VM-2367,2,8,N
VM-2368,4,6,N
VM-2369,2,8,N
VM-2370,4,6,N
VM-2371,2,8,N
VM-2372,2,8,N
VM-2373,2,8,N
VM-2374,2,8,N
VM-2375,4,16,N
VM-2376,2,8,N
VM-2377,2,8,N
VM-2378,2,8,N
VM-2379,4,8,N
VM-2380,2,8,N
VM-2381,8,56,N
VM-2382,2,8,N
VM-2383,2,10,N
VM-2384,2,8,N
VM-2385,2,8,N
VM-2386,2,8,N
VM-2387,2,8,N
VM-2388,2,8,N
VM-2389,4,16,N
VM-2390,4,16,N
VM-2391,4,7,N
VM-2392,4,16,N
VM-2393,4,8,N
VM-2394,2,8,N
VM-2395,2,4,N
VM-2396,4,16,N
VM-2397,8,32,N
VM-2398,2,8,N
VM-2399,8,56,N
VM-2400,2,8,N
VM-2401,8,56,N
VM-2402,2,8,N
VM-2403,4,64,N
VM-2404,2,8,N
VM-2405,4,64,N
VM-2406,2,8,N
VM-2407,8,56,N
VM-2408,2,8,N
VM-2409,8,56,N
VM-2410,2,8,N
